empresa,subcta,linea_producto,clv_sub,tarifa,portes,agencia_transporte,tipo_iva,tipo_iva_alt,albaran_valorado,albaran_factura,pedido_albaran,intervalo_factura,copias_albaran,copias_factura,descuento_p_pago,descripcion_dto_2,descuento_2,descripcion_dto_3,descuento_3,cl_circ_oferta,cargo_financiero,cargo_fin_dias,descripcion_car_2,cargo_2,irpf,aplic_irpf,vendedor_1,vendedor_2,vendedor_3,facturar_envase,empresa_id,subcta_id,name
1,4300813,1,,,0,1,1,3,0,0,1,3,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300813,1_4300813
1,4000775,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000775,1_4000775
1,4000732,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000732,1_4000732
1,4301494,1,,7,0,8,1,1,0,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301494,1_4301494
1,4301585,1,,1,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301585,1_4301585
1,4000717,1,,1,0,99,5,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000717,1_4000717
1,4301531,1,,,0,50,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,N,1,1_4301531,1_4301531
1,4301803,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301803,1_4301803
1,4301534,1,,,0,68,5,5,0,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,N,1,1_4301534,1_4301534
1,4301536,1,,,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,N,1,1_4301536,1_4301536
1,4000444,1,,,,,1,1,1,0,1,1,1,1,,,,,,,0.00,,,,1.00,1,,,,N,1,1_4000444,1_4000444
1,4301544,1,,8,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,N,1,1_4301544,1_4301544
1,4000707,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000707,1_4000707
1,4000034,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000034,1_4000034
1,4301723,1,,8,0,98,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301723,1_4301723
1,4301429,1,,7,0,99,1,1,0,0,1,4,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301429,1_4301429
1,4000615,1,,,1,99,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000615,1_4000615
1,4301533,1,,4,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,N,1,1_4301533,1_4301533
1,4301403,1,,7,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301403,1_4301403
1,4301541,1,,,0,50,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301541,1_4301541
1,4301725,1,,8,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301725,1_4301725
1,4000065,1,,,0,,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000065,1_4000065
1,4301545,1,,,0,68,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301545,1_4301545
1,4301588,1,,1,1,1,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301588,1_4301588
1,4000059,1,,,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000059,1_4000059
1,4301548,1,,1,0,,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,,1,1_4301548,1_4301548
1,4000617,1,,1,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000617,1_4000617
1,4000631,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000631,1_4000631
1,4000734,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000734,1_4000734
1,4300610,1,,7,0,2,1,3,0,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4300610,1_4300610
1,4301591,1,,1,0,8,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301591,1_4301591
1,4301436,1,,8,0,98,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301436,1_4301436
1,4410001,1,,,0,,1,1,1,0,1,1,2,2,,,,,,,,,,,0.00,0,,,,N,1,1_4410001,1_4410001
1,4301522,1,,4,1,98,1,1,0,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301522,1_4301522
1,4000636,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000636,1_4000636
1,4301639,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301639,1_4301639
1,4301597,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301597,1_4301597
1,4301563,1,,1,0,1,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301563,1_4301563
1,4301141,1,,,0,6,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301141,1_4301141
1,4301599,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301599,1_4301599
1,4301715,1,,8,1,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301715,1_4301715
1,4000620,1,,1,0,1,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000620,1_4000620
1,4301602,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301602,1_4301602
1,4000688,1,,1,0,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000688,1_4000688
1,4000639,1,,1,1,99,5,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000639,1_4000639
1,4301640,1,,1,0,99,1,3,1,0,1,1,2,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301640,1_4301640
1,4301520,1,,7,0,98,1,1,0,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301520,1_4301520
1,4000641,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000641,1_4000641
1,4301569,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301569,1_4301569
1,4000643,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000643,1_4000643
1,4000757,1,,1,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000757,1_4000757
1,4301610,1,,1,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301610,1_4301610
1,4301570,1,,1,0,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301570,1_4301570
1,4300663,1,,7,0,99,1,1,1,0,1,1,3,4,,,,,,,3.00,,,,0.00,1,,,,N,1,1_4300663,1_4300663
1,4301571,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301571,1_4301571
1,4301575,1,,1,0,8,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301575,1_4301575
1,4000584,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000584,1_4000584
1,4000645,1,,1,0,1,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000645,1_4000645
1,4000646,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000646,1_4000646
1,4301613,1,,7,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301613,1_4301613
1,4301614,1,,1,0,16,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301614,1_4301614
1,4000550,1,,,0,8,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000550,1_4000550
1,4301576,1,,1,0,8,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301576,1_4301576
1,4301041,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301041,1_4301041
1,4301577,1,,1,0,98,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301577,1_4301577
1,4301578,1,,1,0,8,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301578,1_4301578
1,4301745,1,,7,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301745,1_4301745
1,4301583,1,,1,0,8,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301583,1_4301583
1,4301587,1,,1,1,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301587,1_4301587
1,4000647,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000647,1_4000647
1,4000648,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000648,1_4000648
1,4000649,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000649,1_4000649
1,4000607,1,,,0,98,1,3,0,0,1,1,1,1,0.00,,,,,,,,,,0.00,1,,,,N,1,1_4000607,1_4000607
1,4301589,1,,1,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301589,1_4301589
1,4301615,1,,4,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301615,1_4301615
1,4000611,1,,,1,99,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000611,1_4000611
1,4301601,1,,8,0,98,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301601,1_4301601
1,4301617,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301617,1_4301617
1,4301593,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301593,1_4301593
1,4301618,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301618,1_4301618
1,4301619,1,,7,0,39,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301619,1_4301619
1,4301607,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301607,1_4301607
1,4301194,1,,,0,99,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301194,1_4301194
1,4000309,1,,7,0,98,1,1,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000309,1_4000309
1,4301676,1,,,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301676,1_4301676
1,4301622,1,,1,1,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301622,1_4301622
1,4301795,1,,8,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301795,1_4301795
1,4301818,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301818,1_4301818
1,4300739,1,,7,0,8,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4300739,1_4300739
1,4301592,1,,1,0,16,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301592,1_4301592
1,4301222,1,,7,0,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301222,1_4301222
1,4000651,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000651,1_4000651
1,4301611,1,,1,1,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301611,1_4301611
1,4000652,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000652,1_4000652
1,4301624,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301624,1_4301624
1,4000653,1,,1,0,,1,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000653,1_4000653
1,4000654,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000654,1_4000654
1,4301645,1,,1,0,16,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301645,1_4301645
1,4000554,1,,,0,,1,3,1,1,1,1,1,1,,,,,,,,,,,15.00,1,,,,N,1,1_4000554,1_4000554
1,4300085,1,,7,0,15,1,1,0,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300085,1_4300085
1,4100524,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4100524,1_4100524
1,4301600,1,,1,1,1,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,,1,1_4301600,1_4301600
1,4301581,1,,1,0,8,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,,1,1_4301581,1_4301581
1,4300632,1,,8,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,,1,1_4300632,1_4300632
1,4100265,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4100265,1_4100265
1,4300953,1,,7,0,8,1,3,0,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4300953,1_4300953
1,4301595,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,,,,,1,1_4301595,1_4301595
1,4301657,1,,7,0,98,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301657,1_4301657
1,4301652,1,,7,0,98,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301652,1_4301652
1,4000698,1,,1,1,99,5,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000698,1_4000698
1,4000685,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000685,1_4000685
1,4101001,1,,,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4101001,1_4101001
1,4300032,1,,,0,8,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300032,1_4300032
1,4300194,1,,7,0,99,1,1,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300194,1_4300194
1,4301164,1,,7,0,1,1,1,0,0,1,3,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301164,1_4301164
1,4301658,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301658,1_4301658
1,4301650,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301650,1_4301650
1,4301660,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301660,1_4301660
1,4000668,1,,1,0,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000668,1_4000668
1,4300648,1,,,,,1,1,0,0,0,4,3,2,,,,,,,,,,,0.00,1,4100001,,,,1,1_4300648,1_4300648
1,4000669,1,,1,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000669,1_4000669
1,4000670,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000670,1_4000670
1,4301662,1,,1,0,,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301662,1_4301662
1,4301653,1,,1,0,98,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301653,1_4301653
1,4301664,1,,,0,99,5,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301664,1_4301664
1,4301665,1,,1,1,70,5,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301665,1_4301665
1,4301666,1,,1,0,,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301666,1_4301666
1,4301667,1,,1,1,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301667,1_4301667
1,4000650,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,15.00,1,,,,,1,1_4000650,1_4000650
1,4000671,1,,1,1,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000671,1_4000671
1,4000672,1,,1,1,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000672,1_4000672
1,4301655,1,,7,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301655,1_4301655
1,4300651,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300651,1_4300651
1,4000731,1,,1,0,68,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000731,1_4000731
1,4301427,1,,6,0,70,1,1,0,0,1,4,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301427,1_4301427
1,4301505,1,,7,0,8,1,1,0,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301505,1_4301505
1,4000695,1,,1,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000695,1_4000695
1,4000667,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000667,1_4000667
1,4000655,1,,1,1,1,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000655,1_4000655
1,4000656,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000656,1_4000656
1,4300691,1,,,0,57,1,1,1,0,1,1,3,4,1.50,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300691,1_4300691
1,4301628,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301628,1_4301628
1,4301629,1,,1,0,1,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301629,1_4301629
1,4000657,1,,1,1,98,3,3,1,1,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000657,1_4000657
1,4301606,1,,10,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,,1,1_4301606,1_4301606
1,4300708,1,,,1,1,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300708,1_4300708
1,4301659,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301659,1_4301659
1,4300767,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300767,1_4300767
1,4000658,1,,1,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000658,1_4000658
1,4000659,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000659,1_4000659
1,4301663,1,,1,0,,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301663,1_4301663
1,4000660,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000660,1_4000660
1,4301635,1,,,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301635,1_4301635
1,4301596,1,,1,0,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301596,1_4301596
1,4301546,1,,1,0,99,1,1,0,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,N,1,1_4301546,1_4301546
1,4301668,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301668,1_4301668
1,4301670,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301670,1_4301670
1,4000661,1,,1,0,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000661,1_4000661
1,4301598,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,0,4100001,,,,1,1_4301598,1_4301598
1,4301307,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301307,1_4301307
1,4100662,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4100662,1_4100662
1,4301647,1,,1,0,8,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301647,1_4301647
1,4000662,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000662,1_4000662
1,4301648,1,,1,0,,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301648,1_4301648
1,4301651,1,,1,0,98,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301651,1_4301651
1,4301556,1,,7,0,16,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301556,1_4301556
1,4301646,1,,7,0,70,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301646,1_4301646
1,4301502,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301502,1_4301502
1,4301708,1,,6,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301708,1_4301708
1,4000690,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000690,1_4000690
1,4301196,1,,,,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,"",,,N,1,1_4301196,1_4301196
1,4000745,1,,1,0,99,1,3,0,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000745,1_4000745
1,4301047,1,,7,0,39,1,3,1,0,1,1,3,2,,,,,,,,,,0.00,0.00,1,,,,N,1,1_4301047,1_4301047
1,4301084,1,,7,0,1,1,1,1,0,1,2,3,4,,,,,,,,,,,0.00,1,,,,N,1,1_4301084,1_4301084
1,4301852,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301852,1_4301852
1,4300791,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300791,1_4300791
1,4301693,1,,7,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4301693,1_4301693
1,4300818,1,,,0,,1,1,1,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4300818,1_4300818
1,4301695,1,,7,0,16,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301695,1_4301695
1,4000459,1,,,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,0,,,,N,1,1_4000459,1_4000459
1,4301797,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301797,1_4301797
1,4301863,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301863,1_4301863
1,4301677,1,,7,0,39,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301677,1_4301677
1,4000696,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000696,1_4000696
1,4301865,1,,7,0,99,1,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,N,1,1_4301865,1_4301865
1,4301699,1,,4,1,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301699,1_4301699
1,4301700,1,,7,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301700,1_4301700
1,4000697,1,,1,1,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000697,1_4000697
1,4000663,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000663,1_4000663
1,4000699,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000699,1_4000699
1,4000786,1,,1,0,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,N,1,1_4000786,1_4000786
1,4301643,1,,7,0,99,3,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,,1,1_4301643,1_4301643
1,4301400,1,,,0,8,1,1,1,0,1,4,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301400,1_4301400
1,4000700,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000700,1_4000700
1,4000726,1,,1,0,,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000726,1_4000726
1,4000673,1,,1,1,99,1,3,1,0,1,3,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000673,1_4000673
1,4301671,1,,1,0,68,5,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301671,1_4301671
1,4301747,1,,7,0,99,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,N,1,1_4301747,1_4301747
1,4301672,1,,7,0,99,3,3,1,0,1,1,3,2,,,,,,,,,,,0.00,1,,,,,1,1_4301672,1_4301672
1,4301673,1,,1,1,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301673,1_4301673
1,4300849,1,,1,0,8,1,3,0,0,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4300849,1_4300849
1,4301674,1,,1,0,99,1,3,1,0,1,1,3,4,,,,,,,,,,,0.00,1,,,,,1,1_4301674,1_4301674
1,4301675,1,,,0,99,1,3,1,1,1,1,3,4,,,,,,,,,,,0.00,1,4100001,,,,1,1_4301675,1_4301675
1,4000675,1,,1,1,98,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000675,1_4000675
1,4000676,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000676,1_4000676
1,4000677,1,,1,1,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000677,1_4000677
1,4000678,1,,1,1,99,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000678,1_4000678
1,4000686,1,,1,0,70,1,3,1,0,1,1,1,1,,,,,,,,,,,0.00,1,,,,,1,1_4000686,1_4000686
