empresa,codigo,descripcion_1,descripcion_2,v_int,v_dec1,v_dec2,v_char,parametro,empresa_id,name
19,1073,BAJA PEDIDO CON CANTIDADES SERVIDAS-TPV '0' - Baja Normal del Pedido.,'1' - Opcion Eliminar o Liquidar Pedido.,,,,,0,19,19_1073
1,1074,*ENTRADA FRACC. CODIGO ARTICULO  TPV-PP*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,1,1_1074
19,1074,*ENTRADA FRACC. CODIGO ARTICULO  TPV-PP*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,19,19_1074
1,1075,*ENTRADA FRACC. CODIGO ARTICULO  TPV-PV*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,1,1_1075
19,1075,*ENTRADA FRACC. CODIGO ARTICULO  TPV-PV*'0' Entrada Normal Codigo Articulo.,'1' Entrada Fraccionada Codigo Articulo.,,,,,0,19,19_1075
19,1001,Presupuestos y Pedidos de VENTA :       `1` - Pide Fecha de servicio.,`0` - No pide Fecha de Servicio.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_1001
1,1003,"1 Permite modificar el I.V.A. de la lineas en presupuestos, pedidos, albaranes y",facturas de compra y de venta. 0 No permite modificar el I.V.A.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_1003
19,1003,"1 Permite modificar el I.V.A. de la lineas en presupuestos, pedidos, albaranes y",facturas de compra y de venta. 0 No permite modificar el I.V.A.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_1003
1,1005,1 Numera el ristro de I.V.A. en la creación de facturas de compra y venta y en a,puntes contables. 0 El registro de I.V.A. se numera al listar,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1005
19,1005,1 Numera el ristro de I.V.A. en la creación de facturas de compra y venta y en a,puntes contables. 0 El registro de I.V.A. se numera al listar,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1005
1,1007,1 Pide el número de bultos de envio en albaranes y facturas de venta. 0 No pide,el número de bultos,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1007
19,1007,1 Pide el número de bultos de envio en albaranes y facturas de venta. 0 No pide,el número de bultos,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1007
1,1008,0 El cálculo de vencimientos considera los meses naturales. 1 Considera los mese,s de treinta dias.,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1008
19,1008,0 El cálculo de vencimientos considera los meses naturales. 1 Considera los mese,s de treinta dias.,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1008
1,1009,1 Un contador de pedidos venta único para todos los almacenes.,0 Un contador de pedidos venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1009
19,1009,1 Un contador de pedidos venta único para todos los almacenes.,0 Un contador de pedidos venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1009
1,1010,1 Un contador de presup. venta único para todos los almacenes.,0 Un contador de presup. venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_1010
19,1010,1 Un contador de presup. venta único para todos los almacenes.,0 Un contador de presup. venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_1010
1,1011,1 Un contador de albaranes venta único para todos los almacenes.,0 Un contador de albaranes venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_1011
19,1011,1 Un contador de albaranes venta único para todos los almacenes.,0 Un contador de albaranes venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_1011
1,1012,1 Un contador de facturas venta único para todos los almacenes.,0 Un contador de facturas venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_1012
19,1012,1 Un contador de facturas venta único para todos los almacenes.,0 Un contador de facturas venta para cada almacén.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_1012
1,1014,"1 Si el importe de las facturas no supersa el valor contenido en ""v_dec1"" genera",un solo recibo. 0 genera recibos en función de la condiciones del cliente,,10000.000000,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1014
19,1014,"1 Si el importe de las facturas no supersa el valor contenido en ""v_dec1"" genera",un solo recibo. 0 genera recibos en función de la condiciones del cliente,,10000.000000,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1014
1,1015,En las pantallas e impresión de documentos de compras y ventas aplica el número,"de decimales contenido en el campo ""parametro""",,,,*** USO EXCLUSIVO T.P.V. ***,3,1,1_1015
19,1015,En las pantallas e impresión de documentos de compras y ventas aplica el número,"de decimales contenido en el campo ""parametro""",,,,*** USO EXCLUSIVO T.P.V. ***,3,19,19_1015
1,1017,0 : Empresa no trabaja con medidas.     1 : Empresa trabaja con medidas.,NOTA : Fabricacion tiene otro parametro,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1017
19,1017,0 : Empresa no trabaja con medidas.     1 : Empresa trabaja con medidas.,NOTA : Fabricacion tiene otro parametro,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1017
1,1019,1. Avisara cuando un Cliente no tiene   Ofertas ni descuentos por Categoria para,un Articulo.                            0. No avisara,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_1019
19,1019,1. Avisara cuando un Cliente no tiene   Ofertas ni descuentos por Categoria para,un Articulo.                            0. No avisara,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_1019
1,1021,"Calculo Precios Iva Incluido :          0-No calcula, esta entrado en la Tarifa.",1-Al precio le suma el Iva.,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1021
19,1021,"Calculo Precios Iva Incluido :          0-No calcula, esta entrado en la Tarifa.",1-Al precio le suma el Iva.,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1021
1,1025,`1` Abrir ventana mostrando precios         (Lineas de VENTAS).,`0` NO abrir la ventana.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_1025
19,1025,`1` Abrir ventana mostrando precios         (Lineas de VENTAS).,`0` NO abrir la ventana.,,,,*** USO EXCLUSIVO T.P.V. ***,0,19,19_1025
19,283,****** FIJOS EN MEDIDAS MULTIPLES ******,0 - Desactivado                         1 - Activado,,,,,0,19,19_283
1,1029,Tratamiento Vendedores en el T.P.V.     `1`--> Trabaja con el vendedor del T.P.V,`2`--> Trabaja con los vendodres de la         ficha del cliente.,,,,*** USO EXCLUSIVO T.P.V. ***,2,1,1_1029
19,1029,Tratamiento Vendedores en el T.P.V.     `1`--> Trabaja con el vendedor del T.P.V,`2`--> Trabaja con los vendodres de la         ficha del cliente.,,,,*** USO EXCLUSIVO T.P.V. ***,2,19,19_1029
1,1031,TPV :                                    `0` Trabaja con el menu de operaciones, `1` Entra directamente al documento.,,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1031
19,1031,TPV :                                    `0` Trabaja con el menu de operaciones, `1` Entra directamente al documento.,,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1031
1,1032,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""PRESUPUESTOS PENDIENTES"".           0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1032
19,1032,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""PRESUPUESTOS PENDIENTES"".           0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1032
1,1034,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1034
19,1034,Presupuestos VENTA.                     1: Abre automaticamente la ventana de,"   ""VENDEDORES"".                        0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1034
1,1035,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""PEDIDOS/PRESUPUESTOS PENDIENTES"".   0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,1,1,1_1035
19,1035,Pedidos VENTA.                          1: Abre automaticamente la ventana de,"   ""PEDIDOS/PRESUPUESTOS PENDIENTES"".   0: No abre la ventana automaticamente.",,,,*** USO EXCLUSIVO T.P.V. ***,1,19,19_1035
1,265,**********  GESTION DE VENTAS **********0 - Permite introducir lineas con cantid,ad y precio a cero.                     1 - No Permite,,,,,0,1,1_265
19,265,**********  GESTION DE VENTAS **********0 - Permite introducir lineas con cantid,ad y precio a cero.                     1 - No Permite,,,,,0,19,19_265
1,266,**** PRECIO COSTE ARTICULOS . **********0 - Funcionamiento STd.,1 - Asistente para calcular el precio neto.,,,,,0,1,1_266
19,266,**** PRECIO COSTE ARTICULOS . **********0 - Funcionamiento STd.,1 - Asistente para calcular el precio neto.,,,,,0,19,19_266
1,267,**** ARTICULOS DE CONSUMO -- COMPRAS ***,0 - No trabaja con articulos de consumo.1 - Trabaja con articulos de consumo.,,,,,0,1,1_267
19,267,**** ARTICULOS DE CONSUMO -- COMPRAS ***,0 - No trabaja con articulos de consumo.1 - Trabaja con articulos de consumo.,,,,,0,19,19_267
1,268,**** CONTROL TARJETAS CLIENTE **********   *****  PEDIDOS DE VENTA ***,0 - Desactivado                         1 - Activado,,,,,0,1,1_268
19,268,**** CONTROL TARJETAS CLIENTE **********   *****  PEDIDOS DE VENTA ***,0 - Desactivado                         1 - Activado,,,,,0,19,19_268
1,269,****** CONTROL TARJETAS CLIENTE  *******   ***** PRESUPUESTOS VENTA ******,0 - Desactivado                         1 - Activado,,,,,0,1,1_269
19,269,****** CONTROL TARJETAS CLIENTE  *******   ***** PRESUPUESTOS VENTA ******,0 - Desactivado                         1 - Activado,,,,,0,19,19_269
1,270,*********  TARJETA CLIENTE  **********     **** ALBARANES DE VENTA *****,0 - Desactivado                         1 - Activado,,,,,0,1,1_270
19,270,*********  TARJETA CLIENTE  **********     **** ALBARANES DE VENTA *****,0 - Desactivado                         1 - Activado,,,,,0,19,19_270
1,271,*** OBLIGATORIO CAMPO REFERENCIA CAB. **    **** PEDIDOS DE COMPRA ****,0 - desactivado                         1 - activado,,,,,0,1,1_271
19,271,*** OBLIGATORIO CAMPO REFERENCIA CAB. **    **** PEDIDOS DE COMPRA ****,0 - desactivado                         1 - activado,,,,,0,19,19_271
1,272,*** OBLIGATORIO CAMPO REFERENCIA CAB. **   **** ALBARANES DE COMPRA ****,0 - desactivado                         1 - activado,,,,,0,1,1_272
19,272,*** OBLIGATORIO CAMPO REFERENCIA CAB. **   **** ALBARANES DE COMPRA ****,0 - desactivado                         1 - activado,,,,,0,19,19_272
1,273,*** OBLIGATORIO CAMPO REFERENCIA CAB. **   **** PEDIDOS DE VENTA  ****,0 - desactivado                         1 - activado,,,,,0,1,1_273
19,273,*** OBLIGATORIO CAMPO REFERENCIA CAB. **   **** PEDIDOS DE VENTA  ****,0 - desactivado                         1 - activado,,,,,0,19,19_273
1,274,*** OBLIGATORIO CAMPO REFERENCIA CAB. **   **** PRESUPUESTOS DE VENTA ****,0 - desactivado                         1 - activado,,,,,0,1,1_274
19,274,*** OBLIGATORIO CAMPO REFERENCIA CAB. **   **** PRESUPUESTOS DE VENTA ****,0 - desactivado                         1 - activado,,,,,0,19,19_274
1,275,*** OBLIGATORIO CAMPO REFERENCIA CAB. ** **** ALBARANES DE VENTA (SV) ****,0 - desactivado                         1 - activado,,,,,0,1,1_275
19,275,*** OBLIGATORIO CAMPO REFERENCIA CAB. ** **** ALBARANES DE VENTA (SV) ****,0 - desactivado                         1 - activado,,,,,0,19,19_275
1,277,******   CONTROL VENDEDOR  ( SV ) ******0 - Desactivado funcionamiento normal.,1 - Es obligatorio introducir el vendedor uno.,,,,,0,1,1_277
19,277,******   CONTROL VENDEDOR  ( SV ) ******0 - Desactivado funcionamiento normal.,1 - Es obligatorio introducir el vendedor uno.,,,,,0,19,19_277
1,278,,,,,,,,1,1_278
19,278,,,,,,,,19,19_278
1,279,** PEDIR VENDEDOR ( FACT. AGRUPADA )  **         ***  VENTAS ***,0 - Desactivado                         1 - Activado,,,,,0,1,1_279
19,279,** PEDIR VENDEDOR ( FACT. AGRUPADA )  **         ***  VENTAS ***,0 - Desactivado                         1 - Activado,,,,,0,19,19_279
1,280,******* CONTROL DOCUMENTO PROVEEDOR ****   ****   EN CONTABILIDAD ***,0 - Desactivado                         1 - Activado,,,,,0,1,1_280
19,280,******* CONTROL DOCUMENTO PROVEEDOR ****   ****   EN CONTABILIDAD ***,0 - Desactivado                         1 - Activado,,,,,0,19,19_280
1,281,****** CONTROL INSERTA REGISTROS *******    ******  INSERTA TABLA S1601 ******,0 - Desactivado                         1 - Activado,,,,,0,1,1_281
19,281,****** CONTROL INSERTA REGISTROS *******    ******  INSERTA TABLA S1601 ******,0 - Desactivado                         1 - Activado,,,,,0,19,19_281
1,282,****** MEDIDAS MULTIPLES VENTAS ********    ****** CONTROL CAMPO NB ******,0 - Permite la entrada en el campo      1 - No Permite la entrada.,,,,,0,1,1_282
19,282,****** MEDIDAS MULTIPLES VENTAS ********    ****** CONTROL CAMPO NB ******,0 - Permite la entrada en el campo      1 - No Permite la entrada.,,,,,0,19,19_282
1,283,****** FIJOS EN MEDIDAS MULTIPLES ******,0 - Desactivado                         1 - Activado,,,,,0,1,1_283
19,171,RESERVADO,,,,,,,19,19_171
1,284,*************  COMPRAS  ****************0 - No Controlar,1 - Controlar que el almacen del Proveedor sea el de trabajo.,,,,,0,1,1_284
19,284,*************  COMPRAS  ****************0 - No Controlar,1 - Controlar que el almacen del Proveedor sea el de trabajo.,,,,,0,19,19_284
1,287,******** CLIENTE IVA REDUCIDO  *********   ******* ABIR PANTALLA IVA ********,0 - Desactivado                         1 - Activado,,,,,0,1,1_287
19,287,******** CLIENTE IVA REDUCIDO  *********   ******* ABIR PANTALLA IVA ********,0 - Desactivado                         1 - Activado,,,,,0,19,19_287
1,288,***** ACTIVACION MINIMOS COMPRAS *******,0 - Minimos Desactivados.               1 - Minimos Activados.,,,,,0,1,1_288
19,288,***** ACTIVACION MINIMOS COMPRAS *******,0 - Minimos Desactivados.               1 - Minimos Activados.,,,,,0,19,19_288
1,289,****** CONTROL ENTREGAS A CUENTA ******* ANTES DE BUSCAR EL CONTADOR DE FACTURAS,0 - Desactivado                         1 - Activado,,,,,0,1,1_289
19,289,****** CONTROL ENTREGAS A CUENTA ******* ANTES DE BUSCAR EL CONTADOR DE FACTURAS,0 - Desactivado                         1 - Activado,,,,,0,19,19_289
1,290,***** FORMA DE PAGO TIPO CONTADO *******  ****  ENTREGAS A CUENTA ( GESTION ) **,0 - Desactivado                         1 - Activado,,,,,0,1,1_290
19,290,***** FORMA DE PAGO TIPO CONTADO *******  ****  ENTREGAS A CUENTA ( GESTION ) **,0 - Desactivado                         1 - Activado,,,,,0,19,19_290
1,291,CONTROL CANTIDAD MAXIMA ARMARIOS,(Valor en campo decimal 1),,2500.000000,,,0,1,1_291
19,291,CONTROL CANTIDAD MAXIMA ARMARIOS,(Valor en campo decimal 1),,2500.000000,,,0,19,19_291
1,1001,Presupuestos y Pedidos de VENTA :       `1` - Pide Fecha de servicio.,`0` - No pide Fecha de Servicio.,,,,*** USO EXCLUSIVO T.P.V. ***,0,1,1_1001
19,235,***** AGRUPADA VENTAS ( VXXXX15 ) ******,0 - No actualiza tabla vxxxx15.         1 - Actualiza tabla vxxxx15.,,,,,0,19,19_235
19,236,******* PORTES -- COMPRAS **************0 - Desactivado,1 - Activado. Asignacion automatica.    2 - Activado. Abre pantalla.,,,,,0,19,19_236
19,237,*** CONSULTA ARTICULOS ( COMPRAS ) *****,0 - Consulta Articulos ( stock ).       1 - Consulta Articulos ( Medidas ).,,,,,0,19,19_237
19,238,**** CONSULTA ARTICULOS ( VENTAS  ) ****,0 -  Consulta Articulos ( stock )       1 -  Consulta Articulos ( Medidas ),,,,,0,19,19_238
19,239,******** EJERCICIO CONTABLE ************0 - El periodo del ejercico pertenece al, ano natural.                           1 - No pertenece al ano natural.,,,,,0,19,19_239
19,240,********** ALBARANES VENTA *************0 - Desactivado.,1 - Los datos del campo clv_ven_1 cuando se trata de una modificacion se borran.,,,,,0,19,19_240
19,241,*********** BLOQUEO LINEAS  ************0 - La linia bloqueada no se puede modif,icar.                                   1 - Se puede modificar.,,,,,0,19,19_241
19,242,***** ACTIVACION MINIMOS VENTAS ********,0 - Minimos desactivados.               1 - Minimos activados.,,,,,0,19,19_242
19,243,******* FACT. AGRUPADA VENTAS **********0 - No utiliza el campo codexpe como rup,tura en el facturacion agrupada.        1 -Utiliza el campo codexpe como ruptura,,,,,0,19,19_243
19,244,********** CENTROS ( COMPRAS  ) ********0 - Selecciona las subcta. de traspaso a,cont. por articulos.                    1 - Subcta. traspaso por familia.,,,,,0,19,19_244
19,245,*********** CENTROS ( VENTAS ) *********0 - Selecciona las subcta. de traspaso a,cont. por articulos.                    1 - Subcta. traspaso por familia.,,,,,0,19,19_245
19,246,* GENERACION ALTA AUTOMATICA ARTICULOS *    ***** PEDIDOS DE VENTA *****,0 - No crea la descripcion varios idioma1 - Crea la descripcion varios idiomas,,,,,0,19,19_246
19,247,************ CALCULO PMP  **************0 - Realiza el calculo pmp.,1 - No realiza el calculo si la cantidad de la linia es negativa o precio = 0.,,,,,0,19,19_247
1,248,**** TARIFAS VENTAS ESPECIALES *********0 - Tarifas ventas std.,1 - Tarifas ventas esp.,,,,0,0,1,1_248
19,248,**** TARIFAS VENTAS ESPECIALES *********0 - Tarifas ventas std.,1 - Tarifas ventas esp.,,,,0,0,19,19_248
1,249,********* GENERACION SERIES ************0 - El almacen de fabricacion sera el de, la ficha tecnica.                      1 - Almacen de fabricacion sera pedido.,,,,,0,1,1_249
19,249,********* GENERACION SERIES ************0 - El almacen de fabricacion sera el de, la ficha tecnica.                      1 - Almacen de fabricacion sera pedido.,,,,,0,19,19_249
1,250,******** CANALES ( VENTAS )  ***********0 - No pide usuario al introducir canal.,1 - Pide usuario.                       ( Junto con el parametro 232 ),,,,,0,1,1_250
19,250,******** CANALES ( VENTAS )  ***********0 - No pide usuario al introducir canal.,1 - Pide usuario.                       ( Junto con el parametro 232 ),,,,,0,19,19_250
1,251,********  CANALES ( COMPRAS )  *********0 - No pide usuario al introducir canal.,1 - Pide usuario                         ( Junto parametro 233 ),,,,,0,1,1_251
19,251,********  CANALES ( COMPRAS )  *********0 - No pide usuario al introducir canal.,1 - Pide usuario                         ( Junto parametro 233 ),,,,,0,19,19_251
1,252,*** PARAMETRO XSINFO GRAFICO (MENU)  ***0 - No pide los datos empresa al abrir,el menu.                                1 - Pide datos empresa al abrir el menu.,,,,,0,1,1_252
19,252,*** PARAMETRO XSINFO GRAFICO (MENU)  ***0 - No pide los datos empresa al abrir,el menu.                                1 - Pide datos empresa al abrir el menu.,,,,,0,19,19_252
1,253,Control de Riesgo por linea:            0 -> No se realiza el control,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,, *** USO EXCLUSIVO PEDIDOS VENTA ***,0,1,1_253
19,253,Control de Riesgo por linea:            0 -> No se realiza el control,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,, *** USO EXCLUSIVO PEDIDOS VENTA ***,0,19,19_253
1,254,Control de Riesgo por linea:            0 -> No se realiza el control,1 -> AVISA si se sobrepasa el riesgo.   2 -> AVISA y pide Password (al grabar).,,,,*** USO EXCLUSIVO ALBARANES DE VENTA ***,0,1,1_254
