empresa,ejercicio,asiento,orden,fecha_entrada,fecha_contable,usuario,subcta,importe_debe,debe_base,debe_euro,importe_haber,haber_base,haber_euro,tipo,moneda,cambio,cambio_euro,fecha_valor,concepto,descripcion_1,descripcion_2,documento,subcta_contrap,impreso,fecha_impreso,asiento_definitivo,orden_definitivo,diario,procedencia,estado,centro,p_s,p_sd,triangulado,iden,empresa_id,ejercicio_id,subcta_id,moneda_id,subcta_contrap_id,name
19,2023,23000052,1,2023-07-06,2023-06-30,inagasa1,4400004,51.08000,51.08000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra. I0000018495,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000052_1
19,2023,23000052,2,2023-07-06,2023-06-30,inagasa1,6290011,0.00000,0.00000,0.00000,51.08000,51.08000,0.00000,H,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra. I0000018495,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000052_2
19,2023,23000053,1,2023-07-06,2023-06-30,inagasa1,1290000,0.00000,0.00000,,16287.10000,16287.10000,,H,9,1.000000,,2023-07-06,0,DISTRIBUCIO EXERCICI,2022,,,N,,,,0,1000,,,,,N,,19,19_2023,19_1290000,9,19_1290000,19_23000053_1
19,2023,23000053,2,2023-07-06,2023-06-30,inagasa1,4400002,1026.09000,1026.09000,,0.00000,0.00000,,D,9,1.000000,,2023-07-06,0,DISTRIBUCIO EXERCICI,2022,"",1290000,N,,,,0,1000,,,,,N,,19,19_2023,19_4400002,9,19_4400002,19_23000053_2
19,2023,23000053,3,2023-07-06,2023-06-30,inagasa1,4400003,6213.53000,6213.53000,,0.00000,0.00000,,D,9,1.000000,,2023-07-06,0,DISTRIBUCIO EXERCICI,2022,"",1290000,N,,,,0,1000,,,,,N,,19,19_2023,19_4400003,9,19_4400003,19_23000053_3
19,2023,23000053,4,2023-07-06,2023-06-30,inagasa1,4400004,3768.83000,3768.83000,,0.00000,0.00000,,D,9,1.000000,,2023-07-06,0,DISTRIBUCIO EXERCICI,2022,,1290000,N,,,,0,1000,,,,,N,,19,19_2023,19_4400004,9,19_4400004,19_23000053_4
19,2023,23000053,5,2023-07-06,2023-06-30,inagasa1,4400005,5278.65000,5278.65000,,0.00000,0.00000,,D,9,1.000000,,2023-07-06,0,DISTRIBUCIO EXERCICI,2022,,1290000,N,,,,0,1000,,,,,N,,19,19_2023,19_4400005,9,19_4400005,19_23000053_5
1,2023,23001527,1,2023-07-05,2023-06-30,inagasa1,4000464,0.00000,0.00000,0.00000,222.77000,222.77000,0.00000,H,9,1.000000,0.000000,2023-06-30,21,S/fra. 421,"",23000455,,,,23001526,1,0,220,,,,,,,1,1_2023,1_4000464,9,1_4000464,1_23001527_1
1,2023,23001794,1,2023-08-30,2023-08-01,inagasa1,4000532,0.00000,0.00000,,535.96000,535.96000,,H,9,1.000000,,2023-08-01,21,Su factura,A/11862,23000536,,,,23001784,1,0,210,,,,,,,1,1_2023,1_4000532,9,1_4000532,1_23001794_1
1,2023,23001569,1,2023-07-11,2023-07-10,inagasa1,4300240,1331.97000,1331.97000,,0.00000,0.00000,,D,9,1.000000,,2023-07-10,1,N/ Factura,23000309,23000309,,,,23001572,1,0,110,,,,,,,1,1_2023,1_4300240,9,1_4300240,1_23001569_1
19,2023,23000046,2,2023-07-06,2023-06-01,inagasa1,6040011,0.00000,0.00000,0.00000,102.65000,102.65000,0.00000,H,9,1.000000,0.000000,,0,IMECAT Alb.A3261,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6040011,9,19_6040011,19_23000046_2
19,2023,23000056,1,2023-09-05,2023-07-18,inagasa1,4400004,51.65000,51.65000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra. I 0000020124,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000056_1
19,2023,23000055,1,2023-09-05,2023-07-03,inagasa1,4400003,16.53000,16.53000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,IMECAT Fra.A/11795,,,6040011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000055_1
19,2023,23000055,2,2023-09-05,2023-07-03,inagasa1,6040011,0.00000,0.00000,0.00000,16.53000,16.53000,0.00000,H,9,1.000000,0.000000,,0,IMECAT Fra.A/11795,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6040011,9,19_6040011,19_23000055_2
19,2023,23000059,1,2023-09-05,2023-07-31,inagasa1,4400003,51.42000,51.42000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,HASTINIK ,Alb.8021612574,,6020011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000059_1
19,2023,23000059,2,2023-09-05,2023-07-31,inagasa1,6020011,0.00000,0.00000,0.00000,51.42000,51.42000,0.00000,H,9,1.000000,0.000000,,0,HASTINIK ,Alb.8021612574,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6020011,9,19_6020011,19_23000059_2
19,2023,23000072,2,2023-10-06,2023-09-04,inagasa1,6040011,0.00000,0.00000,0.00000,3.31000,3.31000,0.00000,H,9,1.000000,0.000000,,0,IMECAT Alb.A3330,,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6040011,9,19_6040011,19_23000072_2
1,2023,23001657,1,2023-08-11,2023-07-18,inagasa1,4000401,0.00000,0.00000,,220.10000,220.10000,,H,9,1.000000,,2023-07-15,21,Su factura,AA23000206,23000493,,,,23001646,1,0,210,,,,,,,1,1_2023,1_4000401,9,1_4000401,1_23001657_1
19,2023,23000057,1,2023-09-05,2023-07-21,inagasa1,4400003,78.74000,78.74000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,AALCO Alb.298183,,,6020011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000057_1
19,2023,23000057,2,2023-09-05,2023-07-21,inagasa1,6020011,0.00000,0.00000,0.00000,78.74000,78.74000,0.00000,H,9,1.000000,0.000000,,0,AALCO Alb.298183,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6020011,9,19_6020011,19_23000057_2
19,2023,23000058,1,2023-09-05,2023-07-26,inagasa1,4400003,85.00000,85.00000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,GORRIZ Fra:23006321,,,6231011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000058_1
19,2023,23000058,2,2023-09-05,2023-07-26,inagasa1,6231011,0.00000,0.00000,0.00000,85.00000,85.00000,0.00000,H,9,1.000000,0.000000,,0,GORRIZ Fra:23006321,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6231011,9,19_6231011,19_23000058_2
19,2023,23000060,1,2023-09-05,2023-07-31,inagasa1,4400005,55.07000,55.07000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra.I 0000021764,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000060_1
19,2023,23000060,2,2023-09-05,2023-07-31,inagasa1,6290011,0.00000,0.00000,0.00000,55.07000,55.07000,0.00000,H,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra.I 0000021764,,4400005,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000060_2
19,2023,23000061,1,2023-09-05,2023-07-31,inagasa1,6101011,-34349.39000,-34349.39000,,0.00000,0.00000,,D,9,1.000000,,2023-09-05,0,VARIACIO JULIOL,,,3000000,N,,,,0,1000,,,,,N,,19,19_2023,19_6101011,9,19_6101011,19_23000061_1
19,2023,23000061,2,2023-09-05,2023-07-31,inagasa1,3000000,0.00000,0.00000,,-34349.39000,-34349.39000,,H,9,1.000000,,2023-09-05,0,VARIACIO JULIOL,,,6101011,N,,,,0,1000,,,,,N,,19,19_2023,19_3000000,9,19_3000000,19_23000061_2
1,2023,23001669,4,2023-08-11,2023-07-20,inagasa1,5721000,1408.68000,1408.68000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000196,,430,S,,23001658,4,0,300,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23001669_4
1,2023,23000331,1,2023-02-15,2023-02-15,inagasa1,4301609,1061.12000,1061.12000,,0.00000,0.00000,,D,9,1.000000,,2023-02-15,1,N/ Factura,23000072,23000072,,N,,23000331,1,0,110,,,,,,,1,1_2023,1_4301609,9,1_4301609,1_23000331_1
19,2023,23000073,1,2023-10-06,2023-09-13,inagasa1,4400004,51.80000,51.80000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,TELEFONICA .ROAMING,18 Jul. al 17 Ago.,,6281022,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000073_1
19,2023,23000062,1,2023-09-05,2023-08-03,inagasa1,4400003,297.23000,297.23000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES JULIOL/AGOST,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000062_1
19,2023,23000062,2,2023-09-05,2023-08-03,inagasa1,4400004,137.73000,137.73000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES JULIOL/AGOST,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000062_2
19,2023,23000062,3,2023-09-05,2023-08-03,inagasa1,4400005,297.23000,297.23000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES JULIOL/AGOST,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000062_3
19,2023,23000062,4,2023-09-05,2023-08-03,inagasa1,6290011,0.00000,0.00000,0.00000,732.19000,732.19000,0.00000,H,9,1.000000,0.000000,,0,DIETES JULIOL/AGOST,,,,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000062_4
19,2023,23000063,1,2023-09-05,2023-08-10,inagasa1,4400005,233.25000,233.25000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DROGUERIA Alb.2888,,,6020011,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000063_1
19,2023,23000063,2,2023-09-05,2023-08-10,inagasa1,6020011,0.00000,0.00000,0.00000,233.25000,233.25000,0.00000,H,9,1.000000,0.000000,,0,DROGUERIA Alb.2888,,,4400005,,,0,0,0,600,,,,,,,19,19_2023,19_6020011,9,19_6020011,19_23000063_2
19,2023,23000064,1,2023-09-05,2023-08-28,inagasa1,4400005,379.49000,379.49000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,REMM GUITART ,Fra. T123 02332,,6222511,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000064_1
19,2023,23000064,2,2023-09-05,2023-08-28,inagasa1,6222511,0.00000,0.00000,0.00000,379.49000,379.49000,0.00000,H,9,1.000000,0.000000,,0,REMM GUITART ,Fra. T123 02332,,4400005,,,0,0,0,600,,,,,,,19,19_2023,19_6222511,9,19_6222511,19_23000064_2
19,2023,23000065,1,2023-09-05,2023-08-28,inagasa1,4400005,146.16000,146.16000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,REMM GUITART,Fra. T123 2333,,6222511,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000065_1
19,2023,23000065,2,2023-09-05,2023-08-28,inagasa1,6222511,0.00000,0.00000,0.00000,146.16000,146.16000,0.00000,H,9,1.000000,0.000000,,0,REMM GUITART,Fra. T123 2333,,4400005,,,0,0,0,600,,,,,,,19,19_2023,19_6222511,9,19_6222511,19_23000065_2
19,2023,23000073,2,2023-10-06,2023-09-13,inagasa1,6281022,0.00000,0.00000,0.00000,51.80000,51.80000,0.00000,H,9,1.000000,0.000000,,0,TELEFONICA .ROAMING,18 Jul. al 17 Ago.,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6281022,9,19_6281022,19_23000073_2
19,2023,23000067,1,2023-09-05,2023-08-31,inagasa1,4400003,142.68000,142.68000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DESPESE JULIOL,,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000067_1
19,2023,23000067,2,2023-09-05,2023-08-31,inagasa1,6290011,0.00000,0.00000,0.00000,142.68000,142.68000,0.00000,H,9,1.000000,0.000000,,0,DESPESE JULIOL,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000067_2
19,2023,23000071,1,2023-09-05,2023-08-31,inagasa1,6101011,39978.50000,39978.50000,,0.00000,0.00000,,D,9,1.000000,,2023-09-05,0,VARIACIO AGOST,,,3000000,N,,,,0,1000,,,,,N,,19,19_2023,19_6101011,9,19_6101011,19_23000071_1
19,2023,23000071,2,2023-09-05,2023-08-31,inagasa1,3000000,0.00000,0.00000,,39978.50000,39978.50000,,H,9,1.000000,,2023-09-05,0,VARIACIO AGOST,,,6101011,N,,,,0,1000,,,,,N,,19,19_2023,19_3000000,9,19_3000000,19_23000071_2
19,2023,23000066,1,2023-09-05,2023-08-31,inagasa1,4400004,51.78000,51.78000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DESPESES JULIO/AGOST,,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000066_1
19,2023,23000066,2,2023-09-05,2023-08-31,inagasa1,6290011,0.00000,0.00000,0.00000,51.78000,51.78000,0.00000,H,9,1.000000,0.000000,,0,DESPESES JULIO/AGOST,,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000066_2
19,2023,23000068,1,2023-09-05,2023-08-31,inagasa1,4400003,383.27000,383.27000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DESPESES AGOST,,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000068_1
19,2023,23000068,2,2023-09-05,2023-08-31,inagasa1,6290011,0.00000,0.00000,0.00000,383.27000,383.27000,0.00000,H,9,1.000000,0.000000,,0,DESPESES AGOST,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000068_2
19,2023,23000069,1,2023-09-05,2023-08-31,inagasa1,4400005,71.32000,71.32000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DEPESES JULIO/AGOST,,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000069_1
19,2023,23000069,2,2023-09-05,2023-08-31,inagasa1,6290011,0.00000,0.00000,0.00000,71.32000,71.32000,0.00000,H,9,1.000000,0.000000,,0,DEPESES JULIO/AGOST,,,4400005,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000069_2
19,2023,23000070,1,2023-09-05,2023-08-31,inagasa1,4400004,62.84000,62.84000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra. I 0000024875,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000070_1
19,2023,23000070,2,2023-09-05,2023-08-31,inagasa1,6290011,0.00000,0.00000,0.00000,62.84000,62.84000,0.00000,H,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra. I 0000024875,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000070_2
19,2023,23000075,1,2023-10-06,2023-09-30,inagasa1,4400003,183.99000,183.99000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES SETEMBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000075_1
19,2023,23000075,2,2023-10-06,2023-09-30,inagasa1,4400004,183.99000,183.99000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES SETEMBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000075_2
19,2023,23000075,3,2023-10-06,2023-09-30,inagasa1,4400005,183.99000,183.99000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES SETEMBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000075_3
19,2023,23000075,4,2023-10-06,2023-09-30,inagasa1,6290011,0.00000,0.00000,0.00000,551.97000,551.97000,0.00000,H,9,1.000000,0.000000,,0,DIETES SETEMBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000075_4
19,2023,23000076,1,2023-10-06,2023-09-30,inagasa1,4400003,1.78000,1.78000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DESPESE SETEMBRE,,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000076_1
19,2023,23000076,2,2023-10-06,2023-09-30,inagasa1,6290011,0.00000,0.00000,0.00000,1.78000,1.78000,0.00000,H,9,1.000000,0.000000,,0,DESPESE SETEMBRE,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000076_2
19,2023,23000077,1,2023-10-06,2023-09-30,inagasa1,4400005,77.00000,77.00000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DESPESES SETEMBRE,,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000077_1
19,2023,23000077,2,2023-10-06,2023-09-30,inagasa1,6290011,0.00000,0.00000,0.00000,77.00000,77.00000,0.00000,H,9,1.000000,0.000000,,0,DESPESES SETEMBRE,,,4400005,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000077_2
1,2023,23002074,1,2023-09-26,2023-09-26,inagasa1,4301779,357.86000,357.86000,,0.00000,0.00000,,D,9,1.000000,,2023-09-26,1,N/ Factura,23000391,23000391,,,,23002074,1,0,110,,,,,,,1,1_2023,1_4301779,9,1_4301779,1_23002074_1
19,2023,23000074,1,2023-10-06,2023-09-30,inagasa1,4400005,71.79000,71.79000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,NEUMATICO SOLEDAD ,Fra. I 000028069,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000074_1
19,2023,23000074,2,2023-10-06,2023-09-30,inagasa1,6290011,0.00000,0.00000,0.00000,71.79000,71.79000,0.00000,H,9,1.000000,0.000000,,0,NEUMATICO SOLEDAD ,Fra. I 000028069,,4400005,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000074_2
19,2023,23000079,1,2023-10-06,2023-09-30,inagasa1,6101011,-30190.30000,-30190.30000,,0.00000,0.00000,,D,9,1.000000,,2023-10-06,0,VARIACIO SETEMBRE,,,3000000,N,,,,0,1000,,,,,N,,19,19_2023,19_6101011,9,19_6101011,19_23000079_1
19,2023,23000079,2,2023-10-06,2023-09-30,inagasa1,3000000,0.00000,0.00000,,-30190.30000,-30190.30000,,H,9,1.000000,,2023-10-06,0,VARIACIO SETEMBRE,,,6101011,N,,,,0,1000,,,,,N,,19,19_2023,19_3000000,9,19_3000000,19_23000079_2
1,2023,23001694,1,2023-08-11,2023-07-25,inagasa1,4752000,29067.44000,29067.44000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,PAGAMENT IS-2022,,,5721000,,,23001683,1,0,600,,,,,,,1,1_2023,1_4752000,9,1_4752000,1_23001694_1
19,2023,23000056,2,2023-09-05,2023-07-18,inagasa1,6290011,0.00000,0.00000,0.00000,51.65000,51.65000,0.00000,H,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,Fra. I 0000020124,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000056_2
19,2023,23000072,1,2023-10-06,2023-09-04,inagasa1,4400004,3.31000,3.31000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,IMECAT Alb.A3330,,,6040011,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000072_1
19,2023,23000080,1,2023-11-06,2023-10-16,inagasa1,4400003,72.32000,72.32000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,I 0000029675,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000080_1
19,2023,23000080,2,2023-11-06,2023-10-16,inagasa1,6290011,0.00000,0.00000,0.00000,72.32000,72.32000,0.00000,H,9,1.000000,0.000000,,0,NEUMATICOS SOLEDAD,I 0000029675,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000080_2
19,2023,23000081,1,2023-11-06,2023-10-16,inagasa1,4400003,30.65000,30.65000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,ELECTRA Alb.978598,,,6010011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000081_1
19,2023,23000081,2,2023-11-06,2023-10-16,inagasa1,6010011,0.00000,0.00000,0.00000,30.65000,30.65000,0.00000,H,9,1.000000,0.000000,,0,ELECTRA Alb.978598,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6010011,9,19_6010011,19_23000081_2
19,2023,23000083,1,2023-11-06,2023-10-31,inagasa1,4400003,70.11000,70.11000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,ELEKTRA Alb.978983,,,6020011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000083_1
19,2023,23000083,2,2023-11-06,2023-10-31,inagasa1,6020011,0.00000,0.00000,0.00000,70.11000,70.11000,0.00000,H,9,1.000000,0.000000,,0,ELEKTRA Alb.978983,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6020011,9,19_6020011,19_23000083_2
19,2023,23000084,1,2023-11-06,2023-10-31,inagasa1,4400003,24.38000,24.38000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,ELEKTRA Alb. 978984,,,6020011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000084_1
19,2023,23000084,2,2023-11-06,2023-10-31,inagasa1,6020011,0.00000,0.00000,0.00000,24.38000,24.38000,0.00000,H,9,1.000000,0.000000,,0,ELEKTRA Alb. 978984,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6020011,9,19_6020011,19_23000084_2
19,2023,23000085,1,2023-11-06,2023-10-31,inagasa1,4400003,51.45000,51.45000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,ELEKTRA Alb.978919,,,6020011,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000085_1
19,2023,23000085,2,2023-11-06,2023-10-31,inagasa1,6020011,0.00000,0.00000,0.00000,51.45000,51.45000,0.00000,H,9,1.000000,0.000000,,0,ELEKTRA Alb.978919,,,4400003,,,0,0,0,600,,,,,,,19,19_2023,19_6020011,9,19_6020011,19_23000085_2
19,2023,23000087,1,2023-11-06,2023-10-31,inagasa1,4400003,179.97000,179.97000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DESPESES OCTUBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000087_1
19,2023,23000082,1,2023-11-06,2023-10-30,inagasa1,4400003,145.60000,145.60000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES OCTUBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400003,9,19_4400003,19_23000082_1
19,2023,23000082,2,2023-11-06,2023-10-30,inagasa1,4400004,160.02000,160.02000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES OCTUBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000082_2
19,2023,23000082,3,2023-11-06,2023-10-30,inagasa1,4400005,175.36000,175.36000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DIETES OCTUBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_4400005,9,19_4400005,19_23000082_3
19,2023,23000082,4,2023-11-06,2023-10-30,inagasa1,6290011,0.00000,0.00000,0.00000,480.98000,480.98000,0.00000,H,9,1.000000,0.000000,,0,DIETES OCTUBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000082_4
19,2023,23000086,1,2023-11-06,2023-10-31,inagasa1,4400004,30.86000,30.86000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,DESPESES OCTUBRE,,,6290011,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000086_1
19,2023,23000086,2,2023-11-06,2023-10-31,inagasa1,6290011,0.00000,0.00000,0.00000,30.86000,30.86000,0.00000,H,9,1.000000,0.000000,,0,DESPESES OCTUBRE,,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000086_2
19,2023,23000087,2,2023-11-06,2023-10-31,inagasa1,6290011,0.00000,0.00000,0.00000,174.10000,174.10000,0.00000,H,9,1.000000,0.000000,,0,DESPESES OCTUBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_6290011,9,19_6290011,19_23000087_2
19,2023,23000087,3,2023-11-06,2023-10-31,inagasa1,6020011,0.00000,0.00000,0.00000,5.87000,5.87000,0.00000,H,9,1.000000,0.000000,,0,DESPESES OCTUBRE,,,,,,0,0,0,600,,,,,,,19,19_2023,19_6020011,9,19_6020011,19_23000087_3
19,2023,23000089,1,2023-11-06,2023-10-31,inagasa1,7000011,1289.61000,1289.61000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,1000-TRUNKSIP -RENTI,FRA.23000405,,6212000,,,0,0,0,600,,,,,,,19,19_2023,19_7000011,9,19_7000011,19_23000089_1
19,2023,23000089,2,2023-11-06,2023-10-31,inagasa1,6212000,0.00000,0.00000,0.00000,1289.61000,1289.61000,0.00000,H,9,1.000000,0.000000,,0,1000-TRUNKSIP -RENTI,FRA.23000405,,7000011,,,0,0,0,600,,,,,,,19,19_2023,19_6212000,9,19_6212000,19_23000089_2
1,2023,23002484,1,2023-11-24,2023-11-23,inagasa1,4000160,0.00000,0.00000,,222.43000,222.43000,,H,9,1.000000,,2023-11-23,21,Su factura,2047,23000748,,,,23002483,1,0,210,,,,,,,1,1_2023,1_4000160,9,1_4000160,1_23002484_1
19,2023,23000090,1,2023-12-05,2023-11-02,inagasa1,4400004,13.88000,13.88000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,0,IMECAT Alb.A3398,,,6040011,,,0,0,0,600,,,,,,,19,19_2023,19_4400004,9,19_4400004,19_23000090_1
19,2023,23000090,2,2023-12-05,2023-11-02,inagasa1,6040011,0.00000,0.00000,0.00000,13.88000,13.88000,0.00000,H,9,1.000000,0.000000,,0,IMECAT Alb.A3398,,,4400004,,,0,0,0,600,,,,,,,19,19_2023,19_6040011,9,19_6040011,19_23000090_2
19,2023,23000088,1,2023-11-06,2023-10-31,inagasa1,6101011,31298.89000,31298.89000,,0.00000,0.00000,,D,9,1.000000,,2023-11-06,0,VARIACIO OCTUBRE,,,3000000,N,,,,0,1000,,,,,N,,19,19_2023,19_6101011,9,19_6101011,19_23000088_1
